0.9321081749011867, 0.4049133916447666
0.49407924382213586, 0.1064559370061594
0.4365230450621963, 0.5976387638472452
0.16966621829402007, 0.690248040686518
0.49056325542445023, 0.3336663401794324
0.8660691658290812, 0.30598798508014946
0.8579403309730165, 0.20521274492929664
0.6220409635926987, 0.8522622693082718
0.3185252598366577, 0.17316299061313767
0.9797673784874191, 0.3282370269607192
0.13938881559350147, 0.668335215239477
0.6174414845274718, 0.9713301534201332
0.7790705876386333, 0.6927637125096845
0.8320353505156838, 0.5655792893958839
0.8798719773975524, 0.33806191388663154
0.9832488898149551, 0.08133064898966236
0.004905506630749956, 0.8894588533674707
0.42264123739454995, 0.9703010544668796
0.25763189854761037, 0.6155400157641676
0.5253947970979014, 0.4080734893687894
