0.516302736731637, 0.3696352065241524
0.9773003116894106, 0.11243087508579663
0.751760718583909, 0.4110967541147854
0.6872865711360693, 0.1789810869021281
0.9282355332522749, 0.6835595981965593
0.4720470344034896, 0.12473395104677432
0.765543169460314, 0.9935608709221163
0.21166867403874023, 0.2588598841445401
0.24557383899090757, 0.11789830701770831
0.16654864719238383, 0.4485462801946829
0.27625794813005744, 0.8088941967709815
0.2394860463632018, 0.761666020341567
0.03126821379460387, 0.19195073368787618
0.2719364304351851, 0.553313960766748
