0.21569731446655027, 0.057664735776306486
0.15045001415846537, 0.12018955358283001
0.9387046585506695, 0.9875444963919221
0.2833586720434713, 0.23504813574631944
0.17976728459134395, 0.8150981733458195
0.87542174294031, 0.6711937709137304
0.4467912673167348, 0.5280168065672941
0.9217441097941275, 0.12062300376966228
0.3572578791240276, 0.32249098908933715
0.12453940119319729, 0.9993640037486717
0.9557700134734026, 0.25137705926260256
0.7680158703939498, 0.1252514237699427
0.19953681190423966, 0.17034245674157866
0.7454185648713342, 0.018452594087243757
0.5214156178614068, 0.5204652262297275
0.2204543090537805, 0.2962190514607158
0.04863660932248992, 0.3853873864001053
0.8893915674264288, 0.3399977159278509
0.21055730894717173, 0.40611635476732677
0.6845672115954194, 0.1309483824719383
0.6873724435686264, 0.05246764547737193
0.5804603990946767, 0.8893558583332277
0.7299561778507389, 0.5221261626498543
0.9790355328437143, 0.5279691217428819
