0.8208914453574155, 0.1521466312633033
0.9652292118816447, 0.858840175353866
0.9439407274316312, 0.9428563082002045
0.09308424438315843, 0.8479510387210191
0.006013899370895581, 0.7988483784048336
0.17869844867928153, 0.5524876527237572
0.5358514299313251, 0.2910473564476199
0.05457292625996224, 0.22036513096978605
0.589453633573263, 0.9175016723472993
0.8415582552327567, 0.5898357635457201
0.761759208215673, 0.34048184072131493
0.4040657312962075, 0.5683840662894526
0.3042977898998087, 0.34410626570744585
0.6011837394643487, 0.8962818045511854
